"person","app","strDate"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","16-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","10-03-2020"
"a","ig","08-03-2020"
"a","ig","04-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","01-03-2020"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","11-12-2019"
"a","ig","06-12-2019"
"a","ig","06-12-2019"
"a","ig","06-12-2019"
"a","ig","06-12-2019"
"a","ig","28-11-2019"
"a","ig","28-11-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","29-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","28-10-2019"
"a","ig","24-10-2019"
"a","ig","24-10-2019"
"a","ig","24-10-2019"
"a","ig","15-10-2019"
"a","ig","15-10-2019"
"a","ig","15-10-2019"
"a","ig","15-10-2019"
"a","ig","14-10-2019"
"a","ig","14-10-2019"
"a","ig","14-10-2019"
"a","ig","14-10-2019"
"a","ig","06-10-2019"
"a","ig","06-10-2019"
"a","ig","06-10-2019"
"a","ig","16-12-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","12-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","11-10-2022"
"a","ig","02-09-2022"
"a","ig","02-09-2022"
"a","ig","01-09-2022"
"a","ig","26-08-2022"
"a","ig","24-08-2022"
"a","ig","14-08-2022"
"a","ig","14-08-2022"
"a","ig","13-08-2022"
"a","ig","11-08-2022"
"a","ig","10-08-2022"
"a","ig","08-08-2022"
"a","ig","08-08-2022"
"a","ig","08-08-2022"
"a","ig","08-08-2022"
"a","ig","08-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","07-08-2022"
"a","ig","06-08-2022"
"a","ig","06-08-2022"
"a","ig","06-08-2022"
"a","ig","06-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","04-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","04-02-2023"
"a","ig","03-02-2023"
"a","ig","03-02-2023"
"a","ig","03-02-2023"
"a","ig","03-02-2023"
"a","ig","03-02-2023"
"a","ig","03-02-2023"
"a","ig","03-02-2023"
"a","ig","24-01-2023"
"a","ig","22-01-2023"
"a","ig","20-01-2023"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","02-11-2022"
"a","ig","08-08-2022"
"a","ig","08-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","05-08-2022"
"a","ig","04-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","03-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","02-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","01-08-2022"
"a","ig","22-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","21-07-2022"
"a","ig","29-06-2022"
"a","ig","29-06-2022"
"a","ig","10-06-2022"
"a","ig","10-06-2022"
"a","ig","09-06-2022"
"a","ig","03-06-2022"
"a","ig","30-05-2022"
"a","ig","30-05-2022"
"a","ig","30-05-2022"
"a","ig","30-05-2022"
"a","ig","30-05-2022"
"a","ig","30-05-2022"
"a","ig","29-05-2022"
"a","ig","29-05-2022"
"a","ig","28-05-2022"
"a","ig","28-05-2022"
"a","ig","28-05-2022"
"a","ig","28-05-2022"
"a","ig","28-05-2022"
"a","ig","28-05-2022"
"a","ig","05-05-2022"
"a","ig","04-05-2022"
"a","ig","30-04-2022"
"a","ig","30-04-2022"
"a","ig","29-04-2022"
"a","ig","29-04-2022"
"a","ig","03-04-2022"
"a","ig","31-03-2022"
"a","ig","31-03-2022"
"a","ig","30-03-2022"
"a","ig","30-03-2022"
"a","ig","30-03-2022"
"a","ig","29-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","14-03-2022"
"a","ig","13-03-2022"
"a","ig","04-03-2022"
"a","ig","04-03-2022"
"a","ig","09-02-2022"
"a","ig","09-02-2022"
"a","ig","09-02-2022"
"a","ig","08-02-2022"
"a","ig","08-02-2022"
"a","ig","02-02-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","28-01-2022"
"a","ig","25-01-2022"
"a","ig","25-01-2022"
"a","ig","25-01-2022"
"a","ig","25-01-2022"
"a","ig","25-01-2022"
"a","ig","24-01-2022"
"a","ig","24-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","23-01-2022"
"a","ig","22-01-2022"
"a","ig","22-01-2022"
"a","ig","21-01-2022"
"a","ig","21-01-2022"
"a","ig","21-01-2022"
"a","ig","20-01-2022"
"a","ig","20-01-2022"
"a","ig","20-01-2022"
"a","ig","17-01-2022"
"a","ig","14-01-2022"
"a","ig","14-01-2022"
"a","ig","14-01-2022"
"a","ig","16-12-2021"
"a","ig","22-11-2021"
"a","ig","22-11-2021"
"a","ig","20-11-2021"
"a","ig","16-09-2021"
"a","ig","16-09-2021"
"a","ig","16-09-2021"
"a","ig","16-09-2021"
"a","ig","16-09-2021"
"a","ig","16-09-2021"
"a","ig","16-09-2021"
"a","ig","13-09-2021"
"a","ig","13-09-2021"
"a","ig","09-09-2021"
"a","ig","09-09-2021"
"a","ig","09-09-2021"
"a","ig","05-09-2021"
"a","ig","05-09-2021"
"a","ig","05-09-2021"
"a","ig","05-09-2021"
"a","ig","05-09-2021"
"a","ig","03-09-2021"
"a","ig","03-09-2021"
"a","ig","03-09-2021"
"a","ig","03-09-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
"a","ig","17-08-2021"
